id,Latitude,Longitude,OccupancyClass,StructureType,YearBuilt,NumberOfStories,ReplacementCost
7880,37.0005,37.382401,RES1,C3L,1971,1,2
7881,37.000599,37.382801,RES1,C3L,1971,1,2
7882,37.0509,37.369202,RES1,C3L,1971,1,2
7883,37.050999,37.369202,RES1,C3L,1971,1,2
7884,37.051102,37.369202,RES1,C3L,1971,1,2
7885,37.051102,37.369499,RES1,C3L,1971,1,2
7886,37.050999,37.369598,RES1,C3L,1971,1,2
7887,37.051201,37.369801,RES1,C3L,1971,1,2
7888,37.056,37.369701,RES1,C3L,1971,1,2
7889,37.056099,37.369598,RES1,C3L,1971,1,2
7890,37.056499,37.3685,RES1,C3L,1971,1,2
7891,37.060398,37.369801,RES1,C3L,1971,1,2
7892,37.855801,40.6446,RES1,C3L,1971,1,2
7893,37.855801,40.644402,RES1,C3L,1971,1,2
7894,37.8554,40.645302,RES1,C3L,1971,1,2
7895,37.855,40.646099,RES1,C3L,1971,1,2
7896,37.8549,40.645802,RES1,C3L,1971,1,2
7897,37.8517,40.660301,RES1,C3L,1971,1,2
7898,37.8465,40.662102,RES1,C3L,1971,1,2
7899,37.1618,38.774899,RES1,C3L,1971,1,2
7900,37.161598,38.774601,RES1,C3L,1971,1,2
7901,37.767899,38.269798,RES1,C3L,1971,1,2
7902,37.767601,38.269402,RES1,C3L,1971,1,2
7903,37.7677,38.269501,RES1,C3L,1971,1,2
7904,37.767601,38.269501,RES1,C3L,1971,1,2
7905,37.767502,38.269199,RES1,C3L,1971,1,2
7906,37.767502,38.269402,RES1,C3L,1971,1,2
7907,37.767502,38.2696,RES1,C3L,1971,1,2
7908,37.052299,37.457001,RES1,C3L,1971,1,2
7909,37.048698,37.371899,RES1,C3L,1971,1,2
7910,37.049,37.3708,RES1,C3L,1971,1,2
7911,37.049198,37.370701,RES1,C3L,1971,1,2
7912,37.049301,37.375198,RES1,C3L,1971,1,2
7913,37.049599,37.375401,RES1,C3L,1971,1,2
7914,37.0723,37.395901,RES1,C3L,1971,1,2
7915,37.067699,37.3937,RES1,C3L,1971,1,2
7916,37.072102,37.396198,RES1,C3L,1971,1,2
7917,37.071899,37.396702,RES1,C3L,1971,1,2
7918,37.071602,37.396702,RES1,C3L,1971,1,2
7919,37.063599,37.3927,RES1,C3L,1971,1,2
7920,37.063599,37.393002,RES1,C3L,1971,1,2
7921,37.063702,37.3932,RES1,C3L,1971,1,2
7922,37.063999,37.396,RES1,C3L,1971,1,2
7923,37.065102,37.3923,RES1,C3L,1971,1,2
7924,37.064201,37.392399,RES1,C3L,1971,1,2
7925,37.0639,37.392502,RES1,C3L,1971,1,2
7926,37.082298,37.393002,REL1,C1,1971,1,2
7927,37.0839,37.394299,RES1,C3L,1971,1,2
7928,37.082401,37.394501,RES1,C3L,1971,1,2
7929,37.083801,37.3923,RES1,C3L,1971,1,2
7930,37.0835,37.3946,RES1,C3L,1971,1,2
7931,37.115398,37.3992,RES1,C3L,1971,1,2
7932,37.0522,37.456902,RES1,C3L,1971,1,2
7933,37.052299,37.4566,RES1,C3L,1971,1,2
7934,37.052399,37.4562,RES1,C3L,1971,1,2
7935,37.110901,37.390999,RES3,C3M,1971,1,2
7936,37.084301,37.3951,RES1,C3L,1971,1,2
7937,37.104698,37.401699,RES1,C3L,1971,1,2
7938,37.108898,37.404499,RES1,C3L,1971,1,2
7939,37.0821,37.395599,RES1,C3L,1971,1,2
7940,37.094002,37.3922,RES1,C3L,1971,1,2
7941,36.2085,36.152901,RES1,C3L,1971,1,2
7942,36.110802,36.225498,RES1,C3L,1971,1,2
7943,38.338699,38.267502,RES1,C3L,1971,1,2
7944,38.338402,38.2672,RES1,C3L,1971,1,2
7945,37.085098,37.393299,RES1,C3L,1971,1,2
7946,37.0625,37.4035,RES1,C3L,1971,1,2
7947,37.101501,37.393902,RES3,C3M,1971,1,2
7948,37.101501,37.391602,RES3,C3M,1971,1,2
7949,37.065899,37.3918,RES1,C3L,1971,1,2
7950,37.065899,37.391701,RES1,C3L,1971,1,2
7951,37.052101,37.455898,RES1,C3L,1971,1,2
7952,37.0522,37.455799,RES1,C3L,1971,1,2
7953,37.0518,37.455399,RES1,C3L,1971,1,2
7954,37.0518,37.455601,RES1,C3L,1971,1,2
7955,37.051899,37.456402,RES1,C3L,1971,1,2
7956,37.052101,37.4562,RES1,C3L,1971,1,2
7957,37.051998,37.4566,RES1,C3L,1971,1,2
7958,37.063,37.403999,RES1,C3L,1971,1,2
7959,37.063499,37.4034,RES1,C3L,1971,1,2
7960,37.070599,37.4034,RES1,C3L,1971,1,2
7961,37.067402,37.391201,RES1,C3L,1971,1,2
7962,37.057701,37.399399,RES1,C3L,1971,1,2
7963,37.049099,37.392502,RES1,C3L,1971,1,2
7964,37.0508,37.403198,RES1,C3L,1971,1,2
7965,37.050999,37.403198,RES1,C3L,1971,1,2
7966,38.3395,38.270199,RES1,C3L,1971,1,2
7967,37.051998,37.456699,RES1,C3L,1971,1,2
7968,37.055401,37.3913,RES1,C3L,1971,1,2
7969,38.339298,38.270302,RES1,C3L,1971,1,2
7970,38.3391,38.270901,RES1,C3L,1971,1,2
7971,38.339199,38.271099,RES1,C3L,1971,1,2
7972,37.070499,37.396301,RES1,C3L,1971,1,2
7973,37.0453,37.3993,RES1,C3L,1971,1,2
7974,37.053299,37.452702,RES3,C3M,1971,1,2
7975,37.081799,37.394402,RES1,C3L,1971,1,2
7976,37.081902,37.395802,RES1,C3L,1971,1,2
7977,37.082199,37.395599,RES1,C3L,1971,1,2
7978,37.0821,37.395199,RES1,C3L,1971,1,2
7979,37.081799,37.3955,RES1,C3L,1971,1,2
7980,36.214298,36.1548,RES1,C3L,1971,1,2
7981,36.214401,36.1572,RES1,C3L,1971,1,2
7982,36.214199,36.1577,RES1,C3L,1971,1,2
7983,36.214199,36.299198,RES1,C3L,1971,1,2
7984,36.2141,36.156101,RES1,C3L,1971,1,2
7985,36.214699,36.157398,RES1,C3L,1971,1,2
7986,36.2146,36.157501,RES1,C3L,1971,1,2
7987,36.2145,36.157398,RES1,C3L,1971,1,2
7988,36.214699,36.169201,RES1,C3L,1971,1,2
7989,36.2136,36.178398,RES1,C3L,1971,1,2
7990,36.2159,36.232601,RES1,C3L,1971,1,2
7991,36.215698,36.232601,RES1,C3L,1971,1,2
7992,36.2159,36.232201,RES1,C3L,1971,1,2
7993,36.213501,36.293098,RES1,C3L,1971,1,2
7994,36.218201,36.184601,RES1,C3L,1971,1,2
7995,36.2145,36.206699,RES1,C3L,1971,1,2
7996,36.2169,36.207802,RES1,C3L,1971,1,2
7997,36.215199,36.166599,RES1,C3L,1971,1,2
7998,36.2174,36.2286,RES1,C3L,1971,1,2
7999,38.339001,38.270699,RES1,C3L,1971,1,2
8000,38.338799,38.271198,RES1,C3L,1971,1,2
8001,38.338699,38.270802,RES1,C3L,1971,1,2
8002,36.217098,36.167801,RES1,C3L,1971,1,2
8003,36.2169,36.1679,RES1,C3L,1971,1,2
8004,36.215099,36.168598,RES1,C3L,1971,1,2
8005,36.217999,36.178799,RES1,C3L,1971,1,2
8006,36.2187,36.258301,RES1,C3L,1971,1,2
8007,36.219101,36.181599,RES1,C3L,1971,1,2
8008,36.219002,36.1819,RES1,C3L,1971,1,2
8009,38.339401,38.2714,RES1,C3L,1971,1,2
8010,36.217602,36.258301,RES1,C3L,1971,1,2
8011,36.218201,36.257801,RES1,C3L,1971,1,2
8012,36.217701,36.180901,RES1,C3L,1971,1,2
8013,36.215801,36.292999,RES1,C3L,1971,1,2
8014,36.217201,36.259102,RES1,C3L,1971,1,2
8015,36.218399,36.257702,RES1,C3L,1971,1,2
8016,37.861801,40.640099,RES1,C3L,1971,1,2
8017,37.861698,40.6413,RES1,C3L,1971,1,2
8018,37.861698,40.641399,RES1,C3L,1971,1,2
8019,37.8619,40.641899,RES1,C3L,1971,1,2
8020,37.857601,40.648102,EDU1,C1,1971,1,2
8021,37.053299,37.4534,RES3,C3M,1971,1,2
8022,37.0532,37.453201,RES3,C3M,1971,1,2
8023,37.053101,37.453999,RES3,C3M,1971,1,2
8024,37.0527,37.454399,RES1,C3L,1971,1,2
8025,37.0518,37.452499,RES1,C3L,1971,1,2
8026,37.051998,37.4534,RES1,C3L,1971,1,2
8027,37.051998,37.453201,RES1,C3L,1971,1,2
8028,37.051498,37.453999,RES1,C3L,1971,1,2
8029,37.051399,37.4538,RES1,C3L,1971,1,2
8030,37.051399,37.453701,RES1,C3L,1971,1,2
8031,37.051399,37.4534,RES1,C3L,1971,1,2
8032,37.050201,37.452499,RES1,C3L,1971,1,2
8033,37.050301,37.4533,RES1,C3L,1971,1,2
8034,37.049801,37.453899,RES1,C3L,1971,1,2
8035,37.153,38.809299,RES1,C3L,1971,1,2
8036,37.068199,37.3895,RES1,C3L,1971,1,2
8037,37.0681,37.3894,RES1,C3L,1971,1,2
8038,37.067799,37.389702,RES1,C3L,1971,1,2
8039,37.067799,37.389599,RES1,C3L,1971,1,2
8040,37.8489,40.659698,RES1,C3L,1971,1,2
8041,37.8442,40.660198,RES1,C3L,1971,1,2
8042,37.012699,37.422798,RES1,C3L,1971,1,2
8043,37.0186,37.408901,RES1,C3L,1971,1,2
8044,37.0186,37.4091,RES1,C3L,1971,1,2
8045,37.0723,37.421101,RES1,C3L,1971,1,2
8046,38.339401,38.2719,RES1,C3L,1971,1,2
8047,38.3395,38.272202,RES1,C3L,1971,1,2
8048,38.3395,38.272499,RES1,C3L,1971,1,2
8049,37.114399,38.800201,RES1,C3L,1971,1,2
8050,37.0769,37.419701,RES1,C3L,1971,1,2
8051,37.071301,37.414101,RES1,C3L,1971,1,2
8052,38.339401,38.272598,RES1,C3L,1971,1,2
8053,37.072701,37.421299,RES1,C3L,1971,1,2
8054,37.069901,37.408699,RES1,C3L,1971,1,2
8055,37.145901,37.390202,RES1,C3L,1971,1,2
8056,37.146198,37.390099,RES1,C3L,1971,1,2
8057,37.147202,37.390999,RES1,C3L,1971,1,2
8058,37.146999,37.391499,RES1,C3L,1971,1,2
8059,37.147701,37.392101,RES1,C3L,1971,1,2
8060,37.147301,37.392502,RES1,C3L,1971,1,2
8061,37.146801,37.392399,RES1,C3L,1971,1,2
8062,37.1521,37.395,RES1,C3L,1971,1,2
8063,37.152901,37.395599,RES1,C3L,1971,1,2
8064,36.210602,36.150398,RES1,C3L,1971,1,2
8065,36.2117,36.1366,RES1,C3L,1971,1,2
8066,36.211399,36.136398,RES1,C3L,1971,1,2
8067,36.2118,36.147202,RES1,C3L,1971,1,2
8068,36.212399,36.145302,RES1,C3L,1971,1,2
8069,38.339298,38.272598,RES1,C3L,1971,1,2
8070,38.3391,38.272301,RES1,C3L,1971,1,2
8071,36.2117,36.141899,RES1,C3L,1971,1,2
8072,36.211399,36.142399,RES1,C3L,1971,1,2
8073,36.2122,36.146301,RES1,C3L,1971,1,2
8074,36.2118,36.1334,RES1,C3L,1971,1,2
8075,36.212502,36.1315,RES1,C3L,1971,1,2
8076,36.212399,36.1273,RES1,C3L,1971,1,2
8077,36.213501,36.142799,RES1,C3L,1971,1,2
8078,38.3391,38.2719,RES1,C3L,1971,1,2
8079,38.339298,38.271999,RES1,C3L,1971,1,2
8080,38.338902,38.2714,RES1,C3L,1971,1,2
8081,38.338902,38.2719,RES1,C3L,1971,1,2
8082,38.338902,38.272099,RES1,C3L,1971,1,2
8083,38.339001,38.272301,RES1,C3L,1971,1,2
8084,38.339001,38.272701,RES1,C3L,1971,1,2
8085,38.3395,38.273102,RES1,C3L,1971,1,2
8086,38.3395,38.2729,RES1,C3L,1971,1,2
8087,37.0947,37.430801,RES1,C3L,1971,1,2
8088,37.094398,37.430801,RES1,C3L,1971,1,2
8089,37.0942,37.430801,RES1,C3L,1971,1,2
8090,37.096401,37.428699,RES1,C3L,1971,1,2
8091,37.096401,37.429501,RES1,C3L,1971,1,2
8092,38.339298,38.2728,RES1,C3L,1971,1,2
8093,37.161598,38.775002,RES1,C3L,1971,1,2
8094,37.162102,38.7742,RES1,C3L,1971,1,2
8095,37.162201,38.7743,RES1,C3L,1971,1,2
8096,36.66,37.093498,RES1,C3L,1971,1,2
8097,36.66,37.093399,RES1,C3L,1971,1,2
8098,38.339001,38.273102,RES1,C3L,1971,1,2
8099,38.355301,38.325802,RES1,C3L,1971,1,2
8100,36.426701,36.516102,RES1,C3L,1971,1,2
8101,36.4104,36.5089,RES1,C3L,1971,1,2
8102,36.212101,36.1745,RES1,C3L,1971,1,2
8103,36.2127,36.2332,RES1,C3L,1971,1,2
8104,36.212898,36.2929,RES1,C3L,1971,1,2
8105,36.3993,36.509998,RES1,C3L,1971,1,2
8106,36.4007,36.512501,RES1,C3L,1971,1,2
8107,36.4506,36.305698,RES1,C3L,1971,1,2
8108,36.4561,36.3148,RES1,C3L,1971,1,2
8109,36.4016,36.511101,AGR1,C1,1971,1,2
8110,36.450802,36.303101,RES1,C3L,1971,1,2
8111,36.454102,36.317001,RES1,C3L,1971,1,2
8112,36.383099,36.517899,RES1,C3L,1971,1,2
8113,36.383099,36.518101,RES1,C3L,1971,1,2
8114,36.382702,36.5177,RES1,C3L,1971,1,2
8115,36.383701,36.518002,RES1,C3L,1971,1,2
8116,36.383701,36.518398,RES1,C3L,1971,1,2
8117,36.470402,36.3125,RES1,C3L,1971,1,2
8118,36.454102,36.4772,RES1,C3L,1971,1,2
8119,36.453999,36.478001,RES1,C3L,1971,1,2
8120,36.4519,36.478401,RES1,C3L,1971,1,2
8121,36.452202,36.4786,RES1,C3L,1971,1,2
8122,36.4524,36.477699,RES1,C3L,1971,1,2
8123,36.452599,36.4781,RES1,C3L,1971,1,2
8124,36.4529,36.478699,RES1,C3L,1971,1,2
8125,36.452999,36.478199,RES1,C3L,1971,1,2
8126,36.360401,36.447498,RES1,C3L,1971,1,2
8127,36.360401,36.447399,RES1,C3L,1971,1,2
8128,36.3601,36.447701,RES1,C3L,1971,1,2
8129,36.359402,36.448101,RES1,C3L,1971,1,2
8130,36.363602,36.446701,RES1,C3L,1971,1,2
8131,36.366501,36.448299,RES1,C3L,1971,1,2
8132,38.355301,38.3255,RES1,C3L,1971,1,2
8133,38.355301,38.325298,RES1,C3L,1971,1,2
8134,37.096901,37.419102,RES1,C3L,1971,1,2
8135,37.9398,40.179699,RES1,C3L,1971,1,2
8136,36.315201,36.4716,RES1,C3L,1971,1,2
8137,36.315201,36.471901,RES1,C3L,1971,1,2
8138,37.940201,40.178902,RES1,C3L,1971,1,2
8139,36.449402,36.276001,RES1,C3L,1971,1,2
8140,36.4491,36.276199,RES1,C3L,1971,1,2
8141,36.443901,36.275902,RES1,C3L,1971,1,2
8142,36.443901,36.2761,RES1,C3L,1971,1,2
8143,36.447102,36.274502,IND1,C1,1971,1,2
8144,38.355499,38.326,RES1,C3L,1971,1,2
8145,36.390499,36.365398,RES1,C3L,1971,1,2
8146,36.3927,36.365101,RES1,C3L,1971,1,2
8147,36.3927,36.3638,RES1,C3L,1971,1,2
8148,36.393501,36.367001,RES1,C3L,1971,1,2
8149,36.346901,36.422001,RES1,C3L,1971,1,2
8150,36.3466,36.421799,RES1,C3L,1971,1,2
8151,36.371101,36.499401,RES1,C3L,1971,1,2
8152,36.382301,36.481201,RES1,C3L,1971,1,2
8153,36.383701,36.4884,RES1,C3L,1971,1,2
8154,38.3395,38.273701,RES1,C3L,1971,1,2
8155,38.3396,38.273602,RES1,C3L,1971,1,2
8156,38.339699,38.273701,RES1,C3L,1971,1,2
8157,38.3396,38.273399,RES1,C3L,1971,1,2
8158,38.339802,38.2733,RES1,C3L,1971,1,2
8159,38.339199,38.2743,RES1,C3L,1971,1,2
8160,38.339401,38.274601,RES1,C3L,1971,1,2
8161,38.3396,38.274899,RES1,C3L,1971,1,2
8162,38.339699,38.274799,RES1,C3L,1971,1,2
8163,38.339802,38.274601,RES1,C3L,1971,1,2
8164,36.081902,35.9464,RES1,C3L,1971,1,2
8165,36.0895,35.9445,AGR1,C1,1971,1,2
8166,36.097301,36.006401,AGR1,C1,1971,1,2
8167,36.101501,36.007702,RES1,C3L,1971,1,2
8168,36.097801,36.006802,RES1,C3L,1971,1,2
8169,36.0989,36.005901,RES1,C3L,1971,1,2
8170,36.098,36.006599,RES1,C3L,1971,1,2
8171,36.102299,35.948601,RES1,C3L,1971,1,2
8172,36.102001,35.949402,RES1,C3L,1971,1,2
8173,36.103901,35.964401,RES1,C3L,1971,1,2
8174,36.103401,35.9468,RES1,C3L,1971,1,2
8175,36.1031,35.947201,RES1,C3L,1971,1,2
8176,36.098301,35.940601,RES1,C3L,1971,1,2
8177,36.0993,35.947102,RES1,C3L,1971,1,2
8178,36.095001,35.945099,RES1,C3L,1971,1,2
8179,36.095402,35.946301,RES1,C3L,1971,1,2
8180,36.102001,35.9394,AGR1,C1,1971,1,2
8181,36.1022,35.939499,AGR1,C1,1971,1,2
8182,36.1017,35.941002,AGR1,C1,1971,1,2
8183,37.948299,40.175598,RES1,C3L,1971,1,2
8184,38.355499,38.325802,RES1,C3L,1971,1,2
8185,36.353699,36.415901,RES1,C3L,1971,1,2
8186,36.105202,35.9907,RES1,C3L,1971,1,2
8187,36.352901,36.5299,RES1,C3L,1971,1,2
8188,36.0933,35.986401,RES1,C3L,1971,1,2
8189,36.093399,35.989101,RES1,C3L,1971,1,2
8190,36.091499,35.988499,RES1,C3L,1971,1,2
8191,36.0877,35.989799,RES1,C3L,1971,1,2
8192,36.087898,35.986599,RES1,C3L,1971,1,2
8193,36.350498,36.415699,RES1,C3L,1971,1,2
8194,36.350498,36.4156,RES1,C3L,1971,1,2
8195,37.8731,40.2953,RES1,C3L,1971,1,2
8196,37.8498,40.662399,RES1,C3L,1971,1,2
8197,36.353802,36.4156,RES1,C3L,1971,1,2
8198,36.352901,36.4203,RES1,C3L,1971,1,2
8199,37.847801,40.6604,RES1,C3L,1971,1,2
8200,37.152802,37.3955,RES1,C3L,1971,1,2
8201,37.1549,37.397099,RES1,C3L,1971,1,2
8202,37.155102,37.391499,RES1,C3L,1971,1,2
8203,36.259499,36.617199,RES1,C3L,1971,1,2
8204,37.945,40.184898,RES1,C3L,1971,1,2
8205,37.948101,40.174198,RES1,C3L,1971,1,2
8206,37.948101,40.173,RES1,C3L,1971,1,2
8207,37.947601,40.1726,RES1,C3L,1971,1,2
8208,37.578201,36.856899,RES3,C3M,1971,1,2
8209,37.579601,36.8582,RES3,C3M,1971,1,2
8210,37.5793,36.8578,RES3,C3M,1971,1,2
8211,36.6632,37.0942,RES1,C3L,1971,1,2
8212,36.663101,37.094101,RES1,C3L,1971,1,2
8213,36.663101,37.0951,RES1,C3L,1971,1,2
8214,36.663101,37.094898,RES1,C3L,1971,1,2
8215,36.6628,37.094799,RES1,C3L,1971,1,2
8216,36.662998,37.0938,RES1,C3L,1971,1,2
8217,36.661999,37.094898,RES1,C3L,1971,1,2
8218,36.6618,37.095402,RES1,C3L,1971,1,2
8219,36.260399,36.617599,RES1,C3L,1971,1,2
8220,36.7827,37.217701,RES1,C3L,1971,1,2
8221,37.237801,36.440201,RES1,C3L,1971,1,2
8222,37.237598,36.4403,RES1,C3L,1971,1,2
8223,37.236801,36.4384,RES1,C3L,1971,1,2
8224,37.2379,36.440201,RES1,C3L,1971,1,2
8225,37.2379,36.440498,RES1,C3L,1971,1,2
8226,37.237999,36.440601,RES1,C3L,1971,1,2
8227,37.238098,36.440399,RES1,C3L,1971,1,2
8228,37.236401,36.438702,RES1,C3L,1971,1,2
8229,37.236301,36.4389,RES1,C3L,1971,1,2
8230,37.236599,36.438702,RES1,C3L,1971,1,2
8231,37.2365,36.4389,RES1,C3L,1971,1,2
8232,37.236698,36.4389,RES1,C3L,1971,1,2
8233,37.236801,36.438702,RES1,C3L,1971,1,2
8234,37.236801,36.438801,RES1,C3L,1971,1,2
8235,37.237,36.438702,RES1,C3L,1971,1,2
8236,37.237,36.438999,RES1,C3L,1971,1,2
8237,37.237499,36.438599,RES1,C3L,1971,1,2
8238,37.237301,36.439098,RES1,C3L,1971,1,2
8239,37.237301,36.438801,RES1,C3L,1971,1,2
8240,37.237598,36.438801,RES1,C3L,1971,1,2
8241,37.237801,36.438801,RES1,C3L,1971,1,2
8242,37.236301,36.439301,RES1,C3L,1971,1,2
8243,37.236301,36.439602,RES1,C3L,1971,1,2
8244,37.236401,36.439602,RES1,C3L,1971,1,2
8245,37.236599,36.439301,RES1,C3L,1971,1,2
8246,37.236801,36.439301,RES1,C3L,1971,1,2
8247,37.236698,36.439201,RES1,C3L,1971,1,2
8248,37.237,36.439301,RES1,C3L,1971,1,2
8249,37.237,36.439602,RES1,C3L,1971,1,2
8250,37.237099,36.4398,RES1,C3L,1971,1,2
8251,37.236698,36.439701,RES1,C3L,1971,1,2
8252,37.2369,36.439701,RES1,C3L,1971,1,2
8253,37.2365,36.440102,RES1,C3L,1971,1,2
8254,37.236599,36.439999,RES1,C3L,1971,1,2
8255,37.236698,36.4403,RES1,C3L,1971,1,2
8256,37.2365,36.4403,RES1,C3L,1971,1,2
8257,37.236801,36.4403,RES1,C3L,1971,1,2
8258,37.236801,36.440102,RES1,C3L,1971,1,2
8259,37.237,36.440102,RES1,C3L,1971,1,2
8260,37.237301,36.4394,RES1,C3L,1971,1,2
8261,37.237499,36.4394,RES1,C3L,1971,1,2
8262,37.2374,36.4398,RES1,C3L,1971,1,2
8263,37.237598,36.439499,RES1,C3L,1971,1,2
8264,37.237801,36.439499,RES1,C3L,1971,1,2
8265,37.237598,36.4398,RES1,C3L,1971,1,2
8266,37.237701,36.4398,RES1,C3L,1971,1,2
8267,37.237301,36.440201,RES1,C3L,1971,1,2
8268,37.237301,36.440399,RES1,C3L,1971,1,2
8269,37.237499,36.440399,RES1,C3L,1971,1,2
8270,37.237701,36.440102,RES1,C3L,1971,1,2
8271,37.237701,36.440498,RES1,C3L,1971,1,2
8272,37.226898,36.437698,RES1,C3L,1971,1,2
8273,37.227001,36.437401,RES1,C3L,1971,1,2
8274,36.187698,36.0984,RES1,C3L,1971,1,2
8275,36.187698,36.098099,RES1,C3L,1971,1,2
8276,36.187599,36.0979,RES1,C3L,1971,1,2
8277,36.187599,36.097599,RES1,C3L,1971,1,2
8278,36.1875,36.097198,RES1,C3L,1971,1,2
8279,36.190701,36.100201,RES1,C3L,1971,1,2
8280,36.186298,36.100101,RES1,C3L,1971,1,2
8281,36.185101,36.097198,RES1,C3L,1971,1,2
8282,36.187099,36.0984,RES1,C3L,1971,1,2
8283,36.187199,36.099098,RES1,C3L,1971,1,2
8284,36.187199,36.098801,RES1,C3L,1971,1,2
8285,36.187199,36.0989,RES1,C3L,1971,1,2
8286,36.188099,36.099201,RES1,C3L,1971,1,2
8287,36.1884,36.0998,RES1,C3L,1971,1,2
8288,36.188301,36.099499,RES1,C3L,1971,1,2
8289,36.188202,36.096401,RES1,C3L,1971,1,2
8290,36.188099,36.096901,RES1,C3L,1971,1,2
8291,36.189301,36.095501,RES1,C3L,1971,1,2
8292,36.188999,36.095699,RES1,C3L,1971,1,2
8293,36.189098,36.095699,RES1,C3L,1971,1,2
8294,36.189098,36.095501,RES1,C3L,1971,1,2
8295,36.188999,36.095501,RES1,C3L,1971,1,2
8296,36.188499,36.096298,RES1,C3L,1971,1,2
8297,36.188301,36.096001,RES1,C3L,1971,1,2
8298,36.187302,36.0975,RES1,C3L,1971,1,2
8299,36.187199,36.097198,RES1,C3L,1971,1,2
8300,36.187199,36.097099,RES1,C3L,1971,1,2
8301,36.185902,36.095699,RES1,C3L,1971,1,2
8302,36.186699,36.094002,RES1,C3L,1971,1,2
8303,36.1861,36.094002,RES1,C3L,1971,1,2
8304,36.186199,36.0942,RES1,C3L,1971,1,2
8305,36.186501,36.094398,RES1,C3L,1971,1,2
8306,36.186401,36.094101,RES1,C3L,1971,1,2
8307,36.190601,36.088799,RES1,C3L,1971,1,2
8308,36.190399,36.0849,RES1,C3L,1971,1,2
8309,36.190102,36.0853,RES1,C3L,1971,1,2
8310,36.189098,36.084801,RES1,C3L,1971,1,2
8311,36.188801,36.0854,RES1,C3L,1971,1,2
8312,36.1866,36.083401,RES1,C3L,1971,1,2
8313,36.190601,36.082401,RES1,C3L,1971,1,2
8314,36.1908,36.082298,RES1,C3L,1971,1,2
8315,36.190102,36.081501,RES1,C3L,1971,1,2
8316,36.190102,36.0811,RES1,C3L,1971,1,2
8317,36.1898,36.0812,RES1,C3L,1971,1,2
8318,36.1898,36.081001,RES1,C3L,1971,1,2
8319,36.189899,36.0807,RES1,C3L,1971,1,2
8320,36.1894,36.0802,RES1,C3L,1971,1,2
8321,36.189701,36.0802,RES1,C3L,1971,1,2
8322,36.1898,36.079399,RES1,C3L,1971,1,2
8323,36.189899,36.0793,RES1,C3L,1971,1,2
8324,36.189999,36.079201,RES1,C3L,1971,1,2
8325,36.189499,36.079399,RES1,C3L,1971,1,2
8326,36.189701,36.079399,RES1,C3L,1971,1,2
8327,36.1898,36.079399,RES1,C3L,1971,1,2
8328,36.189899,36.0797,RES1,C3L,1971,1,2
8329,36.190102,36.079601,RES1,C3L,1971,1,2
8330,36.1903,36.079399,RES1,C3L,1971,1,2
8331,37.926899,40.174301,RES1,C3L,1971,1,2
8332,36.260201,36.616501,RES1,C3L,1971,1,2
8333,38.3396,38.273998,RES1,C3L,1971,1,2
8334,38.339802,38.2738,RES1,C3L,1971,1,2
8335,38.339901,38.273998,RES1,C3L,1971,1,2
8336,36.415501,36.021599,RES1,C3L,1971,1,2
8337,36.414299,36.02,RES1,C3L,1971,1,2
8338,36.414299,36.016102,RES1,C3L,1971,1,2
8339,36.413399,36.0238,RES1,C3L,1971,1,2
8340,36.410999,36.025398,RES1,C3L,1971,1,2
8341,36.410801,36.025501,RES1,C3L,1971,1,2
8342,36.411098,36.025002,RES1,C3L,1971,1,2
8343,36.411201,36.025799,RES1,C3L,1971,1,2
8344,36.411701,36.026001,RES1,C3L,1971,1,2
8345,37.091999,36.243599,RES1,C3L,1971,1,2
8346,37.091599,36.243698,RES1,C3L,1971,1,2
8347,37.091499,36.243801,RES1,C3L,1971,1,2
8348,37.091499,36.243801,RES1,C3L,1971,1,2
8349,37.091301,36.2439,RES1,C3L,1971,1,2
8350,37.091202,36.243801,RES1,C3L,1971,1,2
8351,37.090599,36.243698,RES1,C3L,1971,1,2
8352,37.090599,36.243599,RES1,C3L,1971,1,2
8353,37.0909,36.243301,RES1,C3L,1971,1,2
8354,37.091,36.243599,RES1,C3L,1971,1,2
8355,37.091099,36.2435,RES1,C3L,1971,1,2
8356,37.091,36.243301,RES1,C3L,1971,1,2
8357,37.091202,36.243198,RES1,C3L,1971,1,2
8358,37.091301,36.2435,RES1,C3L,1971,1,2
8359,37.091499,36.243198,RES1,C3L,1971,1,2
8360,37.091702,36.243,RES1,C3L,1971,1,2
8361,37.091801,36.243401,RES1,C3L,1971,1,2
8362,37.091999,36.242901,RES1,C3L,1971,1,2
8363,37.0919,36.243198,RES1,C3L,1971,1,2
8364,37.091999,36.243198,RES1,C3L,1971,1,2
8365,37.092201,36.243099,RES1,C3L,1971,1,2
8366,37.092201,36.242699,RES1,C3L,1971,1,2
8367,37.0923,36.243099,RES1,C3L,1971,1,2
8368,37.092602,36.243,RES1,C3L,1971,1,2
8369,37.092701,36.242901,RES1,C3L,1971,1,2
8370,37.092499,36.243,RES1,C3L,1971,1,2
8371,37.0924,36.242699,RES1,C3L,1971,1,2
8372,37.092602,36.242599,RES1,C3L,1971,1,2
8373,37.0924,36.241299,RES1,C3L,1971,1,2
8374,37.092499,36.241199,RES1,C3L,1971,1,2
8375,37.092701,36.2411,RES1,C3L,1971,1,2
8376,37.092499,36.2411,RES1,C3L,1971,1,2
8377,37.0924,36.241501,RES1,C3L,1971,1,2
8378,37.092602,36.241402,RES1,C3L,1971,1,2
